run_id,scope,set_id,set_role,experiment_type,family,N,seed,n_train,n_val,n_test,epochs,batch_size,learning_rate,test_mae_eV_per_atom,best_epoch,best_epoch_source,best_val_l1,prediction_path,prediction_sha256,history_train_path,history_train_sha256,history_val_path,history_val_sha256,summary_path,summary_sha256,mae_recompute_match,epoch_crosscheck_status,validation_status
P5-R187,main,3,robustness,fine_tune,oxide,1000,1,900,100,1484,100,32,5e-05,0.0357103510027076,54,unique_argmin_history_val,0.014784004772082,results/protocol_3/oxide/N1000_seed1/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,0e71c509310bb62516e7f84c88214501b37adf89d9c305b222bd4ff77eb68ce5,results/protocol_3/oxide/N1000_seed1/finetune_last2_epochs100_bs32_lr5e5/history_train.json,788c48e7f18bbe7bea34c249a01c7fd22eb8c621cc5d5bbf911d74adfee95778,results/protocol_3/oxide/N1000_seed1/finetune_last2_epochs100_bs32_lr5e5/history_val.json,c765b28dbe6637d0bd87e279671cd7cf2c62d8e99545bfe344a554c7832cfa8c,results/protocol_3/oxide/N1000_seed1/finetune_last2_epochs100_bs32_lr5e5/summary.json,4ef4e14fbf2497138dab4f95d312609d45a810c8345676649cdd2a8b8bd43efb,True,summary_match,validated
P5-R188,main,3,robustness,fine_tune,oxide,1000,2,900,100,1484,100,32,5e-05,0.0355083777171038,68,unique_argmin_history_val,0.0103629463119432,results/protocol_3/oxide/N1000_seed2/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,5c514a984e5d90f82daae0916f483e149651dcd056e39b3197a651265d949ffe,results/protocol_3/oxide/N1000_seed2/finetune_last2_epochs100_bs32_lr5e5/history_train.json,c506f47400b92b24148424ec92f540a642e7e04f5f5883a9e35a63a43abc75a9,results/protocol_3/oxide/N1000_seed2/finetune_last2_epochs100_bs32_lr5e5/history_val.json,08c7de1b84e855b324dc32e50959a2dee40d60853838ba51ea7fc9c6ebe21b49,results/protocol_3/oxide/N1000_seed2/finetune_last2_epochs100_bs32_lr5e5/summary.json,b4aa4460f481a66df106bb3b372ac8502ecd87396c6ec671f4524778bd43d42b,True,summary_match,validated
P5-R189,main,3,robustness,fine_tune,oxide,1000,3,900,100,1484,100,32,5e-05,0.0355166592530095,88,unique_argmin_history_val,0.0135491476394236,results/protocol_3/oxide/N1000_seed3/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,8dc81494b94d28c51bef9d04fd62ec25cc8d352b762f5f4dce4b9ce902d2045d,results/protocol_3/oxide/N1000_seed3/finetune_last2_epochs100_bs32_lr5e5/history_train.json,f9cd01e9c9a7c9dcfd73ae6b5e967bf533953e7cc00b1d40be591eed764b4449,results/protocol_3/oxide/N1000_seed3/finetune_last2_epochs100_bs32_lr5e5/history_val.json,0da21d72d90dbb1fffcdd41a6c68b578d0a71aac53c20e96ac0ed9364e89939d,results/protocol_3/oxide/N1000_seed3/finetune_last2_epochs100_bs32_lr5e5/summary.json,c5e8699f97077e28d8abfb07a0020e98d132b42fb97823bda3305feb68685f97,True,summary_match,validated
P5-R190,main,3,robustness,fine_tune,oxide,1000,4,900,100,1484,100,32,5e-05,0.0353187466088263,44,unique_argmin_history_val,0.00794560671783984,results/protocol_3/oxide/N1000_seed4/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,361a1f35dbecc5b376d6f471ee71381672c8684d7dc2dc8d468c808179fb3b1d,results/protocol_3/oxide/N1000_seed4/finetune_last2_epochs100_bs32_lr5e5/history_train.json,9036c803e82ba9974acb218c743409dd70b2e878e4e78663f6137d4b01e0ea65,results/protocol_3/oxide/N1000_seed4/finetune_last2_epochs100_bs32_lr5e5/history_val.json,5820bbdf66892e21327d2556bab18230efa03a78215a02b3b8ce30cfef6a4d36,results/protocol_3/oxide/N1000_seed4/finetune_last2_epochs100_bs32_lr5e5/summary.json,7a4337458424a1128997d7855bf54773a45aad3f078c2fec4956065c819f3585,True,summary_match,validated
P5-R191,main,3,robustness,fine_tune,nitride,10,0,5,5,242,100,32,5e-05,0.0706753659731716,1,unique_argmin_history_val,0.0199296735227108,results/protocol_3/nitride/N10_seed0/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,4465ac62c173404aca5edd2417f21aa5c8ecd3b6c383063fe041d1f721743db3,results/protocol_3/nitride/N10_seed0/finetune_last2_epochs100_bs32_lr5e5/history_train.json,14e1988aced0ac7dff1023aba6c6f734fb00949d3cdae7bc2551d0da0ca71759,results/protocol_3/nitride/N10_seed0/finetune_last2_epochs100_bs32_lr5e5/history_val.json,128892f4a6dbe72fa9de98e79647e5b3d20262b63fa41bfab5a64e3fd39d9128,results/protocol_3/nitride/N10_seed0/finetune_last2_epochs100_bs32_lr5e5/summary.json,329e0e9e7085458bdb9adaa9177a2f4bda14d589f9bb0b82263d64f64e3722e2,True,summary_match,validated
P5-R192,main,3,robustness,fine_tune,nitride,10,1,5,5,242,100,32,5e-05,0.0703607374063331,1,unique_argmin_history_val,0.00768793001770973,results/protocol_3/nitride/N10_seed1/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,c28c20b13f6180602670765654a41b79517872bf658774dad7300ff0452ec0ee,results/protocol_3/nitride/N10_seed1/finetune_last2_epochs100_bs32_lr5e5/history_train.json,cb5ef1d7eccade1400d21d924f873e045ae3544f00a98a8f4e772b78012fe65b,results/protocol_3/nitride/N10_seed1/finetune_last2_epochs100_bs32_lr5e5/history_val.json,f6bf5b5215d8ba6f89b62d8349a2b6eae958b2e1d61a80e7d106bb1bb541e36c,results/protocol_3/nitride/N10_seed1/finetune_last2_epochs100_bs32_lr5e5/summary.json,94d556670994343afa7e2ea68507df41f4bb403829d4062e09bf6472bf4ea847,True,summary_match,validated
P5-R193,main,3,robustness,fine_tune,nitride,10,2,5,5,242,100,32,5e-05,0.0701610442974474,1,unique_argmin_history_val,0.00705615291371942,results/protocol_3/nitride/N10_seed2/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,96879dc251330f095e188241321e9d7ecee6f535849e642553dacdffeb9507f2,results/protocol_3/nitride/N10_seed2/finetune_last2_epochs100_bs32_lr5e5/history_train.json,8b5fc5f530df3d87c81ad249282dfeec1f136de223470e8861bd874af7bc0130,results/protocol_3/nitride/N10_seed2/finetune_last2_epochs100_bs32_lr5e5/history_val.json,23c823956bd83bbd2591122143f91f1125ab77a36665b35aa769ccb17ecb8ccd,results/protocol_3/nitride/N10_seed2/finetune_last2_epochs100_bs32_lr5e5/summary.json,23e3668cfcc506b195fa21709376c4f01f83d8c9f0c40d3f146a795c74808a22,True,summary_match,validated
P5-R194,main,3,robustness,fine_tune,nitride,10,3,5,5,242,100,32,5e-05,0.0703022305060886,1,unique_argmin_history_val,0.0078303636983037,results/protocol_3/nitride/N10_seed3/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,64b0b8c4b506322256d1424f0ad0c0d7b56f54457ab096977164aa2eb6ac6b9f,results/protocol_3/nitride/N10_seed3/finetune_last2_epochs100_bs32_lr5e5/history_train.json,fdb3978c45521b08036fa2e18e3241adfcc9b9d268a4b1374b54916435137d5a,results/protocol_3/nitride/N10_seed3/finetune_last2_epochs100_bs32_lr5e5/history_val.json,6e73f83f1ea37d6fff4141f761bf422e7ae8a50930e6cb3038ff4df4f0b90606,results/protocol_3/nitride/N10_seed3/finetune_last2_epochs100_bs32_lr5e5/summary.json,18b0c1cdfeac48371f9897db29b72ff3f81921cf7610f849f359a63f8dbc5b35,True,summary_match,validated
P5-R195,main,3,robustness,fine_tune,nitride,10,4,5,5,242,100,32,5e-05,0.0705377826898182,1,unique_argmin_history_val,0.0101860165596008,results/protocol_3/nitride/N10_seed4/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,5ffd61aa6885e7884c96fa581cc6acd73c8ba774b0824c6faf1894d199db2ac3,results/protocol_3/nitride/N10_seed4/finetune_last2_epochs100_bs32_lr5e5/history_train.json,26b401fac6a1f1311595feb04b799cfe5a4fc0213d28f8ab2d1f3571e13d2d71,results/protocol_3/nitride/N10_seed4/finetune_last2_epochs100_bs32_lr5e5/history_val.json,0e1a84e2621065661a7d77a6cc1ee3a6b2dca4b3965c33a4d6c2c62c9069a364,results/protocol_3/nitride/N10_seed4/finetune_last2_epochs100_bs32_lr5e5/summary.json,5f8feaea0c1516ea88ae7d7a042403bcc19ea99bd119b4b84979b1e64912350a,True,summary_match,validated
P5-R196,main,3,robustness,fine_tune,nitride,50,0,45,5,242,100,32,5e-05,0.0705884760245681,1,unique_argmin_history_val,0.0152248442173004,results/protocol_3/nitride/N50_seed0/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,b47d5da7f83c809dad3774267602783f3270918c81bc29238efbeb560c6a5a58,results/protocol_3/nitride/N50_seed0/finetune_last2_epochs100_bs32_lr5e5/history_train.json,d40542e605f63a2b5fc27801dafdeb60350e71f39bcd88c356d691f43e321f40,results/protocol_3/nitride/N50_seed0/finetune_last2_epochs100_bs32_lr5e5/history_val.json,b53f7aad48a3a08854219b190185a10a4318501be6e7aabce40e6b26044c7d50,results/protocol_3/nitride/N50_seed0/finetune_last2_epochs100_bs32_lr5e5/summary.json,abe011d98d5a9041a7f6ad6db2f5910f8947f92eae743f246da6a71b12ca17cb,True,summary_match,validated
P5-R197,main,3,robustness,fine_tune,nitride,50,1,45,5,242,100,32,5e-05,0.0704652193302581,1,unique_argmin_history_val,0.00498794857412577,results/protocol_3/nitride/N50_seed1/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,b4985b38f38e347a0d1798030570becaa3089b712939e85723cec3547a5b82ce,results/protocol_3/nitride/N50_seed1/finetune_last2_epochs100_bs32_lr5e5/history_train.json,bbcba3029faf447bdae7703d997469dfb2d43958590af9be93815702e3eca2fc,results/protocol_3/nitride/N50_seed1/finetune_last2_epochs100_bs32_lr5e5/history_val.json,12d303ce15ea3771f9954a6f7787e1dab1329ea289baf7419cdf0edd4906187e,results/protocol_3/nitride/N50_seed1/finetune_last2_epochs100_bs32_lr5e5/summary.json,1cd2f6e9d4e0c7d94b4afcd698449a2dcf6051d76e3b57a5a184d4ddc61742b7,True,summary_match,validated
P5-R198,main,3,robustness,fine_tune,nitride,50,2,45,5,242,100,32,5e-05,0.0717673069481884,1,unique_argmin_history_val,0.00886980351060629,results/protocol_3/nitride/N50_seed2/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,6086b9032e4605826283c44563b3ba8d7ecd31af75a57a516fe3bc0f54f04361,results/protocol_3/nitride/N50_seed2/finetune_last2_epochs100_bs32_lr5e5/history_train.json,a959fe7aa0528f97cd667049d22247680f75899d5b566f1cba0512807bf38d7c,results/protocol_3/nitride/N50_seed2/finetune_last2_epochs100_bs32_lr5e5/history_val.json,ded2a5b3026125839b6c57c5b9a6dd1be7655f2babb6578bf792767d632e8433,results/protocol_3/nitride/N50_seed2/finetune_last2_epochs100_bs32_lr5e5/summary.json,d73509cf81de8223183423cf30574710cdd533589f3ae1348b3cf5f58e3f6d7e,True,summary_match,validated
P5-R199,main,3,robustness,fine_tune,nitride,50,3,45,5,242,100,32,5e-05,0.070259877773048,1,unique_argmin_history_val,0.00749341258779168,results/protocol_3/nitride/N50_seed3/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,05de0ae829012db4dc64e09b9ec093ad0a96930fcd4a709b221a42d5c9864254,results/protocol_3/nitride/N50_seed3/finetune_last2_epochs100_bs32_lr5e5/history_train.json,8b5d7462e0d453defcc84678259b0818bb704d165de5d3ab6ecfb7ab5b8aef25,results/protocol_3/nitride/N50_seed3/finetune_last2_epochs100_bs32_lr5e5/history_val.json,3e2041d00be3e654c3433707c96a08f28516b2bc7067ab7184de0290c2f413ef,results/protocol_3/nitride/N50_seed3/finetune_last2_epochs100_bs32_lr5e5/summary.json,8f4c74db604de4698c19cc32806c6fcc9173f0b162df7bcb355c3dcc5d03658c,True,summary_match,validated
P5-R200,main,3,robustness,fine_tune,nitride,50,4,45,5,242,100,32,5e-05,0.0704646641542473,1,unique_argmin_history_val,0.0130173387005925,results/protocol_3/nitride/N50_seed4/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,a26c6f32f01046d352ced4e902c69960147478e570ada995d8570c9bf1db3c60,results/protocol_3/nitride/N50_seed4/finetune_last2_epochs100_bs32_lr5e5/history_train.json,3b8137808945b5d51c1d9bb601528466d73182aa5df305446d7f2cd7f052fde9,results/protocol_3/nitride/N50_seed4/finetune_last2_epochs100_bs32_lr5e5/history_val.json,9e79c25654b62d326b16596ceab28f9017a87a04ceb896e5fd6b4f2f4b2e9bf1,results/protocol_3/nitride/N50_seed4/finetune_last2_epochs100_bs32_lr5e5/summary.json,ba91ef26e6d04def549ed91da5ce896f9fddddd088c44c33ffa64a591f343624,True,summary_match,validated
P5-R201,main,3,robustness,fine_tune,nitride,100,0,90,10,242,100,32,5e-05,0.0713185384515519,1,unique_argmin_history_val,0.0491396933794022,results/protocol_3/nitride/N100_seed0/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,6d60a1b15922f8549d51fb520056c3a3131e44adde7d816f7b907776006c8af6,results/protocol_3/nitride/N100_seed0/finetune_last2_epochs100_bs32_lr5e5/history_train.json,7b8eb45ca8fdd87a51df0bcd5cabc2b3f1a28c092b0c324f0c7200519eace848,results/protocol_3/nitride/N100_seed0/finetune_last2_epochs100_bs32_lr5e5/history_val.json,d3e7eb47dc3e541763b0f251de23d38f70a3ad0d38c9d4d36ff9919e0b666c13,results/protocol_3/nitride/N100_seed0/finetune_last2_epochs100_bs32_lr5e5/summary.json,dc94a3eef2f93b583ff79514b88238b637d69a1333b8087d1ba2074df06b8165,True,summary_match,validated
P5-R202,main,3,robustness,fine_tune,nitride,100,1,90,10,242,100,32,5e-05,0.0722572644864602,1,unique_argmin_history_val,0.0104990424588323,results/protocol_3/nitride/N100_seed1/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,60862d71d1fe766d63c567cb67f264188d7ff622f8d5b5333eedcdda9d85995a,results/protocol_3/nitride/N100_seed1/finetune_last2_epochs100_bs32_lr5e5/history_train.json,9f26f6df1cdff091989ecc12db7eb5bfca75aa6a964a645ed349e65a5ebf9922,results/protocol_3/nitride/N100_seed1/finetune_last2_epochs100_bs32_lr5e5/history_val.json,68c807f947c7860890dc81c56323ef67bc7b96f532102ec0ed2585e0ff0824dd,results/protocol_3/nitride/N100_seed1/finetune_last2_epochs100_bs32_lr5e5/summary.json,e539000db0e07705268dd4306231b8de67c4e4a78753afc926f069afb2dead52,True,summary_match,validated
P5-R203,main,3,robustness,fine_tune,nitride,100,2,90,10,242,100,32,5e-05,0.0728227850742453,1,unique_argmin_history_val,0.0110699189826846,results/protocol_3/nitride/N100_seed2/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,16f3da16a11f478c50fca77910fa88fcf535b37bbce4ca750028716ff189804c,results/protocol_3/nitride/N100_seed2/finetune_last2_epochs100_bs32_lr5e5/history_train.json,6c773ba54fd57ff966b9e8d84c27c3cbddb3ccb210c75e7a90f28ef122e7e257,results/protocol_3/nitride/N100_seed2/finetune_last2_epochs100_bs32_lr5e5/history_val.json,0cc6f9870dc4590d7bc689f8b5701b7a9890e6055da016efa7e01469c7195a71,results/protocol_3/nitride/N100_seed2/finetune_last2_epochs100_bs32_lr5e5/summary.json,500131f4596728ff60538c5de80f066c3599398c3621099d3e58a1b07c83382c,True,summary_match,validated
P5-R204,main,3,robustness,fine_tune,nitride,100,3,90,10,242,100,32,5e-05,0.0709628341565571,1,unique_argmin_history_val,0.00823561381548643,results/protocol_3/nitride/N100_seed3/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,e71829f5fce3f7b495978691bc81dd7cdfb67e1e57357d97d78df6c69dfb4cec,results/protocol_3/nitride/N100_seed3/finetune_last2_epochs100_bs32_lr5e5/history_train.json,259e23b71dcf7c86834d63fe40c1adaaf8065d1ea0091e7b4fa79a249cd4336a,results/protocol_3/nitride/N100_seed3/finetune_last2_epochs100_bs32_lr5e5/history_val.json,6b371cd001f68bb8391837dc6c99cd9578c04e167326940b595218b46c195f8c,results/protocol_3/nitride/N100_seed3/finetune_last2_epochs100_bs32_lr5e5/summary.json,8689c472a5d639f56638dbe1b47ede5b25fd62429b1c75e079220a1dcc602963,True,summary_match,validated
P5-R205,main,3,robustness,fine_tune,nitride,100,4,90,10,242,100,32,5e-05,0.071442821401764,1,unique_argmin_history_val,0.015215277671814,results/protocol_3/nitride/N100_seed4/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,a819c1569e49463ad615d477082f7327f3cd5a3091d58f086162177c6430a5ec,results/protocol_3/nitride/N100_seed4/finetune_last2_epochs100_bs32_lr5e5/history_train.json,24cb96ec7b13603a0426d31793fcc3b00dc61af4f4aad425babccf753cbb156b,results/protocol_3/nitride/N100_seed4/finetune_last2_epochs100_bs32_lr5e5/history_val.json,4cd2fb7acbd0464a06d7ca164081e2b68cebd044185e96f80020f51de35d7b7c,results/protocol_3/nitride/N100_seed4/finetune_last2_epochs100_bs32_lr5e5/summary.json,7293f60c6a774ff2391e0d2efb05210828bd64ebc32d66d7933b95340cf1a660,True,summary_match,validated
P5-R206,main,3,robustness,fine_tune,nitride,200,0,180,20,242,100,32,5e-05,0.0739755398124333,1,unique_argmin_history_val,0.0342802405357361,results/protocol_3/nitride/N200_seed0/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,ee0bb0d82f3bb73a2017f6bc18e2f5628b49d5b58332c14fb5a92309530693ab,results/protocol_3/nitride/N200_seed0/finetune_last2_epochs100_bs32_lr5e5/history_train.json,34a96d3a9719b0deb2144c9285c6f05b1252744815d964b349eb45fb33e26bd6,results/protocol_3/nitride/N200_seed0/finetune_last2_epochs100_bs32_lr5e5/history_val.json,a6e3ea7603d6cbc7c30e9fd4f0aa729ea5995c400d348df45044e13163d55cdd,results/protocol_3/nitride/N200_seed0/finetune_last2_epochs100_bs32_lr5e5/summary.json,15d7ceb674e0bfbc99f42d23ee6703370bbf7a6fc1b6247a4faee63f05688ea3,True,summary_match,validated
P5-R207,main,3,robustness,fine_tune,nitride,200,1,180,20,242,100,32,5e-05,0.0754177612444955,1,unique_argmin_history_val,0.015702610835433,results/protocol_3/nitride/N200_seed1/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,c10d689c382cea3eb15e3497d56c542642d66a65fe3ca1e772949a336a7602c3,results/protocol_3/nitride/N200_seed1/finetune_last2_epochs100_bs32_lr5e5/history_train.json,315bc76c20992a943d20ea6b44f737a866370214cff52f29b2c35497744e6727,results/protocol_3/nitride/N200_seed1/finetune_last2_epochs100_bs32_lr5e5/history_val.json,a1e1232aadac806dc00d09392b35a336ac0a4d2b95cd37106e72e0663501d97c,results/protocol_3/nitride/N200_seed1/finetune_last2_epochs100_bs32_lr5e5/summary.json,debb795ddcfa3745c2b7e1a829e649cf0a11179bc3b7c3292b84726abf6b2b58,True,summary_match,validated
P5-R208,main,3,robustness,fine_tune,nitride,200,2,180,20,242,100,32,5e-05,0.0746446334918545,1,unique_argmin_history_val,0.011249640956521,results/protocol_3/nitride/N200_seed2/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,ff693aa418e10e0645b5c3eb60133b1d02c5e8dc31fc4742b272a9b4face0fd3,results/protocol_3/nitride/N200_seed2/finetune_last2_epochs100_bs32_lr5e5/history_train.json,a7281b940aa49f311b14f76e8716c1438a241b40061788506fff754db346d0cd,results/protocol_3/nitride/N200_seed2/finetune_last2_epochs100_bs32_lr5e5/history_val.json,e2670102878cab540b2bb47e38d10d99dff9e4dd30654c8e38bea25d032ef7b9,results/protocol_3/nitride/N200_seed2/finetune_last2_epochs100_bs32_lr5e5/summary.json,676e21fd87a1d6644ccfd66395c672ba83ee85ac9c990cdf5d7ac20117670565,True,summary_match,validated
P5-R209,main,3,robustness,fine_tune,nitride,200,3,180,20,242,100,32,5e-05,0.0741106382963702,1,unique_argmin_history_val,0.0358560383319855,results/protocol_3/nitride/N200_seed3/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,310cf65939de1baa147b162b6906d27c9c3ab34ad4bd77aea81aa9f31a56164a,results/protocol_3/nitride/N200_seed3/finetune_last2_epochs100_bs32_lr5e5/history_train.json,b7b47f602cb222e495459b351826ea2dff7f6d6ff8e391ecd5f3e313f89c584f,results/protocol_3/nitride/N200_seed3/finetune_last2_epochs100_bs32_lr5e5/history_val.json,d1a4d08ef31b63f3c8900021174fc4b8b61e9820542f8bf42d283758e5c5ff12,results/protocol_3/nitride/N200_seed3/finetune_last2_epochs100_bs32_lr5e5/summary.json,1c5588ff8a8eae8da391c35d5b14e43e00343ce91f0773fff3d8d172e43a9f33,True,summary_match,validated
P5-R210,main,3,robustness,fine_tune,nitride,200,4,180,20,242,100,32,5e-05,0.0738726906432224,1,unique_argmin_history_val,0.0157036893069744,results/protocol_3/nitride/N200_seed4/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,b12034e8a17e3a5ef8475fd50eb84aa162e1e9d562792f66c8ffd8f9b0fd879e,results/protocol_3/nitride/N200_seed4/finetune_last2_epochs100_bs32_lr5e5/history_train.json,c8c021024b83f6e9e0d0849d4676c594e5c9ded980c84f9c23cf29a8bebb5fce,results/protocol_3/nitride/N200_seed4/finetune_last2_epochs100_bs32_lr5e5/history_val.json,2d79f11d5e31c5eac62ddb5e9ec1708a698b4c2ef4752ae58fdd0626d8f15c54,results/protocol_3/nitride/N200_seed4/finetune_last2_epochs100_bs32_lr5e5/summary.json,565bfa69d95bf3193821cee0e83021c9e9f2c9e904e93610114a3f739199615b,True,summary_match,validated
P5-R211,main,3,robustness,fine_tune,nitride,500,0,450,50,242,100,32,5e-05,0.0839212960525116,92,unique_argmin_history_val,0.0509985983371735,results/protocol_3/nitride/N500_seed0/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,83b3afe0ecc3676e3d8df47a596d4de18cd2c8519adcfa4c9f704fd8ef0d790b,results/protocol_3/nitride/N500_seed0/finetune_last2_epochs100_bs32_lr5e5/history_train.json,42f1e2af06f63f138874ae249e1da4bb507265526ac83d5cba683fb134dcf97f,results/protocol_3/nitride/N500_seed0/finetune_last2_epochs100_bs32_lr5e5/history_val.json,623226dbd160c2a0c91afcdf495d535d2c3c7a392ae346c8324dbbba55340178,results/protocol_3/nitride/N500_seed0/finetune_last2_epochs100_bs32_lr5e5/summary.json,61da21b2cc7ffebb622aa4aaa1fd446343dfea0a033225c67f672ce3513ca363,True,summary_match,validated
P5-R212,main,3,robustness,fine_tune,nitride,500,1,450,50,242,100,32,5e-05,0.0817366120875005,76,unique_argmin_history_val,0.0278564868494868,results/protocol_3/nitride/N500_seed1/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,53b2fb3eea003d6ddef6076b378f9a948d389f153ff88013de3ec40ab0d57cb1,results/protocol_3/nitride/N500_seed1/finetune_last2_epochs100_bs32_lr5e5/history_train.json,ce57efe82581faea03031ee7907c92f41658e37e5f31a30371db8d9aa1dfe2b1,results/protocol_3/nitride/N500_seed1/finetune_last2_epochs100_bs32_lr5e5/history_val.json,679249961134d1e3d7ada5ae7d41cc2e65a97b5391af0e95a00f0b00cb4bbaaf,results/protocol_3/nitride/N500_seed1/finetune_last2_epochs100_bs32_lr5e5/summary.json,cac38d56aecf2a33ea85465936ac085e183a369ecc358f80619ada0bb0ea6bbc,True,summary_match,validated
P5-R213,main,3,robustness,fine_tune,nitride,500,2,450,50,242,100,32,5e-05,0.0812307531783773,94,unique_argmin_history_val,0.0241220537573099,results/protocol_3/nitride/N500_seed2/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,ead6a36812c6d592b7597dfc03c9b46f087a72212fe05c196d122bae16f1c805,results/protocol_3/nitride/N500_seed2/finetune_last2_epochs100_bs32_lr5e5/history_train.json,169cabad7cf94719f14037f56c5e85e4b88503f17f5391c33c4d6f788af952b8,results/protocol_3/nitride/N500_seed2/finetune_last2_epochs100_bs32_lr5e5/history_val.json,b89ac2a0a80c6a67eb312c05c23d4d40906cd52ba91acc7a8fabac511d176d78,results/protocol_3/nitride/N500_seed2/finetune_last2_epochs100_bs32_lr5e5/summary.json,154c98d5112df3850dacfe1c8491e1ffaeebccb4a30d2bf93b6647491f80d92c,True,summary_match,validated
P5-R214,main,3,robustness,fine_tune,nitride,500,3,450,50,242,100,32,5e-05,0.0798186147739449,72,unique_argmin_history_val,0.044329484924674,results/protocol_3/nitride/N500_seed3/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,66a61535cf97bf92107c1c87a13b05da61e8dee224be3bea7539136ea25701ed,results/protocol_3/nitride/N500_seed3/finetune_last2_epochs100_bs32_lr5e5/history_train.json,89b73f583785912cb3bcfbc2baa9b4b30fceb6ed3d4c30036ecb049037343a46,results/protocol_3/nitride/N500_seed3/finetune_last2_epochs100_bs32_lr5e5/history_val.json,74444794d26137abbe5e4fe89e95b97a4709f14506cd7d3c6b81654efc6686d9,results/protocol_3/nitride/N500_seed3/finetune_last2_epochs100_bs32_lr5e5/summary.json,3ab9c6dc42c0862741da4f3a1a290e3ff50f88f16fd7aac5c26c34e544dd2c62,True,summary_match,validated
P5-R215,main,3,robustness,fine_tune,nitride,500,4,450,50,242,100,32,5e-05,0.0809081614956506,59,unique_argmin_history_val,0.0368141140788794,results/protocol_3/nitride/N500_seed4/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,2a9f9a4d639f57c1ebb661ca97b41048922db94997d68ae4675fb774304b868d,results/protocol_3/nitride/N500_seed4/finetune_last2_epochs100_bs32_lr5e5/history_train.json,35b350ccd0fbad182678d0f9ea7f789a5bdb3372d2eef5a0d232a36d1434cc63,results/protocol_3/nitride/N500_seed4/finetune_last2_epochs100_bs32_lr5e5/history_val.json,c34d05e4136414469ed6833023267aefcf7943c5ae81f243bd96c718cacb9112,results/protocol_3/nitride/N500_seed4/finetune_last2_epochs100_bs32_lr5e5/summary.json,4587305e2b2e4b9fc45706231e1a275665d8fbebef08c31aa1ee34c4be98c20e,True,summary_match,validated
P5-R216,main,3,robustness,fine_tune,nitride,1000,0,900,100,242,100,32,5e-05,0.0761902497865814,84,unique_argmin_history_val,0.03259954508394,results/protocol_3/nitride/N1000_seed0/finetune_last2_epochs100_bs32_lr5e5/prediction_results_test_set.csv,7d71c66864ff4c7c1489f19e04bafa76a808f09e7168be55a138fb4085d936fa,results/protocol_3/nitride/N1000_seed0/finetune_last2_epochs100_bs32_lr5e5/history_train.json,7045f5d9fa68b0ad075e4aea349f0fc3566ae13880813037cbe8bbef2fe34868,results/protocol_3/nitride/N1000_seed0/finetune_last2_epochs100_bs32_lr5e5/history_val.json,c10d9999a075e4f2cc9b9b9af8c3b78ce3cbc8ebe907ef90e3cc98763b1e44fd,results/protocol_3/nitride/N1000_seed0/finetune_last2_epochs100_bs32_lr5e5/summary.json,47b560968eaa81fe09af851fee2593d157b6e3b9da8e2d96bd5fb6c977944af8,True,summary_match,validated
